DATE,RATE
2015-02-25,0.643971
2015-02-24,0.647153
2015-02-23,0.647002
2015-02-22,0.649756
2015-02-21,0.649382
2015-02-20,0.649387
2015-02-19,0.648689
2015-02-18,0.647596
2015-02-17,0.651414
2015-02-16,0.651039
2015-02-15,0.648948
2015-02-14,0.649371
2015-02-13,0.649371
2015-02-12,0.650095
2015-02-11,0.656171
2015-02-10,0.655529
2015-02-09,0.65725
2015-02-08,0.656307
2015-02-07,0.656109
2015-02-06,0.656109
2015-02-05,0.652506
2015-02-04,0.658823
2015-02-03,0.6599
2015-02-02,0.665179
2015-02-01,0.662971
2015-01-31,0.664006
2015-01-30,0.664006
2015-01-29,0.663595
2015-01-28,0.66047
2015-01-27,0.65817
2015-01-26,0.663071
2015-01-25,0.666426
2015-01-24,0.666908
2015-01-23,0.666908
2015-01-22,0.66638
2015-01-21,0.660404
2015-01-20,0.660194
2015-01-19,0.661942
2015-01-18,0.66098
2015-01-17,0.660048
2015-01-16,0.659857
2015-01-15,0.658714
2015-01-14,0.656415
2015-01-13,0.659592
2015-01-12,0.659129
2015-01-11,0.658557
2015-01-10,0.659615
2015-01-09,0.6596
2015-01-08,0.662979
2015-01-07,0.661818
2015-01-06,0.660442
2015-01-05,0.655667
2015-01-04,0.655164
2015-01-03,0.652353
2015-01-02,0.6443
2015-01-01,0.644102
2014-12-31,0.641866
2014-12-30,0.642682
2014-12-29,0.644319
2014-12-28,0.642792
2014-12-27,0.642726
2014-12-26,0.642726
2014-12-25,0.642488
2014-12-24,0.642895
2014-12-23,0.644409
2014-12-22,0.64158
2014-12-21,0.63995
2014-12-20,0.63999
2014-12-19,0.639964
2014-12-18,0.638237
2014-12-17,0.642142
2014-12-16,0.634963
2014-12-15,0.63935
2014-12-14,0.63615
2014-12-13,0.636252
2014-12-12,0.636252
2014-12-11,0.635643
2014-12-10,0.636345
2014-12-09,0.638184
2014-12-08,0.63881
2014-12-07,0.641309
2014-12-06,0.640959
2014-12-05,0.640959
2014-12-04,0.638112
2014-12-03,0.637756
2014-12-02,0.639159
2014-12-01,0.635521
2014-11-30,0.639317
2014-11-29,0.639036
2014-11-28,0.639021
2014-11-27,0.6358
2014-11-26,0.633194
2014-11-25,0.636649
2014-11-24,0.63672
2014-11-23,0.639082
2014-11-22,0.638601
2014-11-21,0.638601
2014-11-20,0.637288
2014-11-19,0.637594
2014-11-18,0.639914
2014-11-17,0.639421
2014-11-16,0.638201
2014-11-15,0.638229
2014-11-14,0.638173
2014-11-13,0.636672
2014-11-12,0.634115
2014-11-11,0.628173
2014-11-10,0.631138
2014-11-09,0.629685
2014-11-08,0.630496
2014-11-07,0.630105
2014-11-06,0.631581
2014-11-05,0.626335
2014-11-04,0.624877
2014-11-03,0.625999
2014-11-02,0.625767
2014-11-01,0.625118
2014-10-31,0.625123
2014-10-30,0.624979
2014-10-29,0.62441
2014-10-28,0.619879
2014-10-27,0.62052
2014-10-26,0.621542
2014-10-25,0.621522
2014-10-24,0.623643
2014-10-23,0.623226
2014-10-22,0.6207
2014-10-21,0.618708
2014-10-20,0.621522
2014-10-19,0.621416
2014-10-18,0.621387
2014-10-17,0.621985
2014-10-16,0.625058
2014-10-15,0.629226
2014-10-14,0.622183
2014-10-13,0.621441
2014-10-12,0.622069
2014-10-11,0.622045
2014-10-10,0.620408
2014-10-09,0.618901
2014-10-08,0.621252
2014-10-07,0.621856
2014-10-06,0.626471
2014-10-05,0.626173
2014-10-04,0.626173
2014-10-03,0.61917
2014-10-02,0.617821
2014-10-01,0.616736
2014-09-30,0.615688
2014-09-29,0.615754
2014-09-28,0.61551
2014-09-27,0.6155
2014-09-26,0.612683
2014-09-25,0.612245
2014-09-24,0.610145
2014-09-23,0.611072
2014-09-22,0.61339
2014-09-21,0.613899
2014-09-20,0.613937
2014-09-19,0.608319
2014-09-18,0.615147
2014-09-17,0.615145
2014-09-16,0.616129
2014-09-15,0.614988
2014-09-14,0.614757
2014-09-13,0.61472
2014-09-12,0.615071
2014-09-11,0.617146
2014-09-10,0.620875
2014-09-09,0.621244
2014-09-08,0.616798
2014-09-07,0.612472
2014-09-06,0.612481
2014-09-05,0.612671
2014-09-04,0.607481
2014-09-03,0.60712
2014-09-02,0.602024
2014-09-01,0.602757
2014-08-31,0.602465
2014-08-30,0.602479
2014-08-29,0.60296
2014-08-28,0.603343
2014-08-27,0.604459
2014-08-26,0.603508
2014-08-25,0.604413
2014-08-24,0.603387
2014-08-23,0.603405
2014-08-22,0.603176
2014-08-21,0.602536
2014-08-20,0.601742
2014-08-19,0.597853
2014-08-18,0.598149
2014-08-17,0.59903
2014-08-16,0.599021
2014-08-15,0.599378
2014-08-14,0.59914
2014-08-13,0.594915
2014-08-12,0.595677
2014-08-11,0.596025
2014-08-10,0.596118
2014-08-09,0.596118
2014-08-08,0.594074
2014-08-07,0.593382
2014-08-06,0.592357
2014-08-05,0.593071
2014-08-04,0.594551
2014-08-03,0.594438
2014-08-02,0.594464
2014-08-01,0.592194
2014-07-31,0.591276
2014-07-30,0.590166
2014-07-29,0.588864
2014-07-28,0.589012
2014-07-27,0.58907
2014-07-26,0.589088
2014-07-25,0.588698
2014-07-24,0.586931
2014-07-23,0.585937
2014-07-22,0.585704
2014-07-21,0.589245
2014-07-20,0.589183
2014-07-19,0.585233
2014-07-18,0.585077
2014-07-17,0.5835
2014-07-16,0.583366
2014-07-15,0.585219
2014-07-14,0.584037
2014-07-13,0.584073
2014-07-12,0.584107
2014-07-11,0.583755
2014-07-10,0.582887
2014-07-09,0.58372
2014-07-08,0.583642
2014-07-07,0.58281
2014-07-06,0.58278
2014-07-05,0.58278
2014-07-04,0.582937
2014-07-03,0.582661
2014-07-02,0.583098
2014-07-01,0.584565
2014-06-30,0.586996
2014-06-29,0.587033
2014-06-28,0.587033
2014-06-27,0.587288
2014-06-26,0.588801
2014-06-25,0.588756
2014-06-24,0.587211
2014-06-23,0.587538
2014-06-22,0.587762
2014-06-21,0.587762
2014-06-20,0.586911
2014-06-19,0.589033
2014-06-18,0.589545
2014-06-17,0.588949
2014-06-16,0.589074
2014-06-15,0.589387
2014-06-14,0.589387
2014-06-13,0.590622
2014-06-12,0.595599
2014-06-11,0.596871
2014-06-10,0.595156
2014-06-09,0.595066
2014-06-08,0.595189
2014-06-07,0.595189
2014-06-06,0.594838
2014-06-05,0.5975
2014-06-04,0.597102
2014-06-03,0.597158
2014-06-02,0.59685
2014-06-01,0.59677
2014-05-31,0.596761
2014-05-30,0.598087
2014-05-29,0.598281
2014-05-28,0.594864
2014-05-27,0.593822
2014-05-26,0.593429
2014-05-25,0.594131
2014-05-24,0.594105
2014-05-23,0.59283
2014-05-22,0.591774
2014-05-21,0.59389
2014-05-20,0.59474
2014-05-19,0.594441
2014-05-18,0.594713
2014-05-17,0.594766
2014-05-16,0.595556
2014-05-15,0.596424
2014-05-14,0.594213
2014-05-13,0.592812
2014-05-12,0.593324
2014-05-11,0.593408
2014-05-10,0.593416
2014-05-09,0.590557
2014-05-08,0.589832
2014-05-07,0.58911
2014-05-06,0.592853
2014-05-05,0.59253
2014-05-04,0.592611
2014-05-03,0.592611
2014-05-02,0.592067
2014-05-01,0.592564
2014-04-30,0.594484
2014-04-29,0.59489
2014-04-28,0.5952
2014-04-27,0.595178
2014-04-26,0.595178
2014-04-25,0.595189
2014-04-24,0.595964
2014-04-23,0.594374
2014-04-22,0.595477
2014-04-21,0.595291
2014-04-20,0.595535
2014-04-19,0.595535
2014-04-18,0.595527
2014-04-17,0.595357
2014-04-16,0.597801
2014-04-15,0.597856
2014-04-14,0.597723
2014-04-13,0.597637
2014-04-12,0.597646
2014-04-11,0.595938
2014-04-10,0.595484
2014-04-09,0.59705
2014-04-08,0.602083
2014-04-07,0.60324
2014-04-06,0.603292
2014-04-05,0.603265
2014-04-04,0.602547
2014-04-03,0.601492
2014-04-02,0.601339
2014-04-01,0.60008
2014-03-31,0.600863
2014-03-29,0.60102
2014-03-28,0.601029
2014-03-27,0.602137
2014-03-26,0.603114
2014-03-25,0.604891
2014-03-24,0.606251
2014-03-23,0.606758
2014-03-22,0.606526
2014-03-21,0.60653
2014-03-20,0.605835
2014-03-19,0.60473
2014-03-18,0.602604
2014-03-17,0.601084
2014-03-16,0.600979
2014-03-15,0.600656
2014-03-14,0.600656
2014-03-13,0.601566
2014-03-12,0.601628
2014-03-11,0.60176
2014-03-10,0.600765
2014-03-09,0.597928
2014-03-08,0.59824
2014-03-07,0.598267
2014-03-06,0.597389
2014-03-05,0.597993
2014-03-04,0.600072
2014-03-03,0.600109
2014-03-02,0.597634
2014-03-01,0.597231
2014-02-28,0.597209
2014-02-27,0.599191
2014-02-26,0.599962
2014-02-25,0.5995
2014-02-24,0.600385
2014-02-23,0.601234
2014-02-22,0.601716
2014-02-21,0.601798
2014-02-20,0.600511
2014-02-19,0.599499
2014-02-18,0.599496
2014-02-17,0.598327
2014-02-16,0.596672
2014-02-15,0.597133
2014-02-14,0.597124
2014-02-13,0.600382
2014-02-12,0.602182
2014-02-11,0.607873
2014-02-10,0.609646
2014-02-09,0.609464
2014-02-08,0.609392
2014-02-07,0.609406
2014-02-06,0.612699
2014-02-05,0.613163
2014-02-04,0.612469
2014-02-03,0.613197
2014-02-02,0.60859
2014-02-01,0.608285
2014-01-31,0.60829
2014-01-30,0.606449
2014-01-29,0.60387
2014-01-28,0.603606
2014-01-27,0.603159
2014-01-26,0.606788
2014-01-25,0.606631
2014-01-24,0.6067
2014-01-23,0.60108
2014-01-22,0.603432
2014-01-21,0.606944
2014-01-20,0.608649
2014-01-19,0.609209
2014-01-18,0.608921
2014-01-17,0.608866
2014-01-16,0.611577
2014-01-15,0.610895
2014-01-14,0.608416
2014-01-13,0.610219
2014-01-12,0.606765
2014-01-11,0.606656
2014-01-10,0.606665
2014-01-09,0.606991
2014-01-08,0.607943
2014-01-07,0.609754
2014-01-06,0.609426
2014-01-05,0.609537
2014-01-04,0.609153
2014-01-03,0.609125
2014-01-02,0.608096
2014-01-01,0.603652
2013-12-31,0.603818
2013-12-30,0.606406
2013-12-29,0.606465
2013-12-28,0.606791
2013-12-27,0.606767
2013-12-26,0.609203
2013-12-25,0.611524
2013-12-24,0.611063
2013-12-23,0.611517
2013-12-22,0.61231
2013-12-21,0.612253
2013-12-20,0.612272
2013-12-19,0.610904
2013-12-18,0.610237
2013-12-17,0.614617
2013-12-16,0.613596
2013-12-15,0.61355
2013-12-14,0.613567
2013-12-13,0.61353
2013-12-12,0.611708
2013-12-11,0.610642
2013-12-10,0.608034
2013-12-09,0.608919
2013-12-08,0.611722
2013-12-07,0.611683
2013-12-06,0.611659
2013-12-05,0.61203
2013-12-04,0.610414
2013-12-03,0.610167
2013-12-02,0.611427
2013-12-01,0.610718
2013-11-30,0.610906
2013-11-29,0.610906
2013-11-28,0.61198
2013-11-27,0.614003
2013-11-26,0.616834
2013-11-25,0.618757
2013-11-24,0.616184
2013-11-23,0.616374
2013-11-22,0.61635
2013-11-21,0.617411
2013-11-20,0.620989
2013-11-19,0.620548
2013-11-18,0.6208
2013-11-17,0.620267
2013-11-16,0.620432
2013-11-15,0.620408
2013-11-14,0.622555
2013-11-13,0.623142
2013-11-12,0.628807
2013-11-11,0.625571
2013-11-10,0.624721
2013-11-09,0.624308
2013-11-08,0.624318
2013-11-07,0.621308
2013-11-06,0.621839
2013-11-05,0.623212
2013-11-04,0.626465
2013-11-03,0.626753
2013-11-02,0.627916
2013-11-01,0.627273
2013-10-31,0.623503
2013-10-30,0.623599
2013-10-29,0.622929
2013-10-28,0.619256
2013-10-27,0.618481
2013-10-26,0.618176
2013-10-25,0.617459
2013-10-24,0.618741
