DATE,RATE
2015-04-03,0.961779
2015-04-02,0.967219
2015-04-01,0.970325
2015-03-31,0.966198
2015-03-30,0.961402
2015-03-29,0.962057
2015-03-28,0.962416
2015-03-27,0.961289
2015-03-26,0.962576
2015-03-25,0.96056
2015-03-24,0.962003
2015-03-23,0.96708
2015-03-22,0.976454
2015-03-21,0.977272
2015-03-20,0.978186
2015-03-19,0.991986
2015-03-18,0.988227
2015-03-17,1.005947
2015-03-16,1.007294
2015-03-15,1.006604
2015-03-14,1.005507
2015-03-13,1.005706
2015-03-12,1.00314
2015-03-11,1.006059
2015-03-10,0.996323
2015-03-09,0.985948
2015-03-08,0.986459
2015-03-07,0.983947
2015-03-06,0.982058
2015-03-05,0.9714
2015-03-04,0.962417
2015-03-03,0.960108
2015-03-02,0.957184
2015-03-01,0.953936
2015-02-28,0.9534
2015-02-27,0.953223
2015-02-26,0.951824
2015-02-25,0.948596
2015-02-24,0.949789
2015-02-23,0.947746
2015-02-22,0.94014
2015-02-21,0.939978
2015-02-20,0.939308
2015-02-19,0.947459
2015-02-18,0.940018
2015-02-17,0.93562
2015-02-16,0.932223
2015-02-15,0.932015
2015-02-14,0.931889
2015-02-13,0.931824
2015-02-12,0.930012
2015-02-11,0.927263
2015-02-10,0.926516
2015-02-09,0.924682
2015-02-08,0.926163
2015-02-07,0.92598
2015-02-06,0.926255
2015-02-05,0.921999
2015-02-04,0.925392
2015-02-03,0.924622
2015-02-02,0.926607
2015-02-01,0.923778
2015-01-31,0.920858
2015-01-30,0.919244
2015-01-29,0.91918
2015-01-28,0.904599
2015-01-27,0.899135
2015-01-26,0.898034
2015-01-25,0.880768
2015-01-24,0.879206
2015-01-23,0.876997
2015-01-22,0.870725
2015-01-21,0.863789
2015-01-20,0.873502
2015-01-19,0.874884
2015-01-18,0.859919
2015-01-17,0.860059
2015-01-16,0.858991
2015-01-15,1.019328
2015-01-14,1.018202
2015-01-13,1.018859
2015-01-12,1.014914
2015-01-11,1.012935
2015-01-10,1.014798
2015-01-09,1.014832
2015-01-08,1.01759
2015-01-07,1.013058
2015-01-06,1.010334
2015-01-05,1.005839
2015-01-04,1.006126
2015-01-03,1.000959
2015-01-02,0.997255
2015-01-01,0.997274
2014-12-31,0.993351
2014-12-30,0.988689
2014-12-29,0.989121
2014-12-28,0.987574
2014-12-27,0.987238
2014-12-26,0.987248
2014-12-25,0.984388
